0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,75880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
